"Date","Decade","Station","Flow","Rain","MaxT","gridRain"
2004-12-23,"00_10","COTT",11.9364,0,207,0
2004-12-30,"00_10","COTT",6.28276,0,185.7,0
2005-01-06,"00_10","COTT",1.38862,0,55.3,0
2005-01-08,"00_10","COTT",4.0398,0,193.7,7.93788957595825
2005-01-15,"00_10","COTT",3.15258,0,213.7,2.71590781211853
2005-01-22,"00_10","COTT",2.98600692307692,0,208,27.7072066143155
2005-01-29,"00_10","COTT",2.68129,0,206.5,2.35664200782776
2005-02-05,"00_10","COTT",2.74519,0,190.7,55.0399622917175
2005-02-12,"00_10","COTT",3.27766307692308,0,192.5,5.05367788672447
2005-02-19,"00_10","COTT",1.83584,0,194.4,1.80120205879211
2005-02-26,"00_10","COTT",2.27883,0,198.3,27.7190418243408
2005-03-05,"00_10","COTT",1.48105,0,207.7,0
2005-03-12,"00_10","COTT",1.37088,18,169.3,7.6869478225708
2005-03-19,"00_10","COTT",1.30952,0,183.8,22.0237749367952
2005-03-26,"00_10","COTT",1.59478,0,138.9,14.7438813447952
2005-04-02,"00_10","COTT",1.2644,35,149.1,3.49741077423096
2005-04-09,"00_10","COTT",0.987,0,184,0.855607867240906
2005-04-16,"00_10","COTT",0.96072,0,191.9,16.3920867443085
2005-04-23,"00_10","COTT",1.06755,0,171.3,0
2005-04-30,"00_10","COTT",0.85638,0,189.3,0
2005-05-07,"00_10","COTT",0.81569,0,145.4,0
2005-05-14,"00_10","COTT",0.77574,0,145.9,0
2005-05-21,"00_10","COTT",0.7976,0,121.7,0.546758353710175
2005-05-28,"00_10","COTT",0.77198,0,119.1,0
2005-06-04,"00_10","COTT",0.74069,0,113.7,0
2005-06-11,"00_10","COTT",0.72497,0,129.4,0.11733140796423
2005-06-18,"00_10","COTT",1.55029,48,95,51.0132674574852
2005-06-25,"00_10","COTT",2.1855,37,73.9,51.6964779496193
2005-07-02,"00_10","COTT",5.88248,72,92.6,54.0231286287308
2005-07-09,"00_10","COTT",7.97147076923077,82,94.8,9.23357170820236
2005-07-16,"00_10","COTT",8.50256153846154,0,79.3,60.2067571282387
2005-07-23,"00_10","COTT",6.60871153846154,0,91.9,7.16470968723297
2005-07-30,"00_10","COTT",5.90688846153846,70,100,2.23709187516943
2005-08-06,"00_10","COTT",9.82727923076923,0,104.2,55.556666135788
2005-08-13,"00_10","COTT",12.2848,85.2,76.5,25.6047635301948
2005-08-20,"00_10","COTT",8.428,0,103.8,3.43416237831116
2005-08-27,"00_10","COTT",7.20731538461538,0,105.7,10.9869252443314
2005-09-03,"00_10","COTT",6.75166153846154,0,114,22.9335639476776
2005-09-10,"00_10","COTT",6.60023846153846,0,121.8,1.30320554971695
2005-09-17,"00_10","COTT",22.9764230769231,51,102.7,81.8358435630798
2005-09-24,"00_10","COTT",12.8527,0,120.6,7.53084249794483
2005-10-01,"00_10","COTT",11.7756,0,123.4,48.7826917171478
2005-10-08,"00_10","COTT",12.0179,0,153,2.28788709640503
2005-10-15,"00_10","COTT",10.0555,0,131.7,23.4945586919785
2005-10-22,"00_10","COTT",6.95506153846154,0,134.9,9.23598790168762
2005-10-29,"00_10","COTT",7.53589230769231,0,154.8,35.2989748120308
2005-11-05,"00_10","COTT",12.9042615384615,0,176.3,33.2269442081451
2005-11-12,"00_10","COTT",13.6514,0,170.9,43.3649495095015
2005-11-19,"00_10","COTT",9.6231,0,154.8,4.03438997268677
2005-11-26,"00_10","COTT",6.33369230769231,0,167.9,1.86814439296722
2005-12-03,"00_10","COTT",7.89443846153846,0,151.6,39.251334130764
2005-12-10,"00_10","COTT",7.42817692307692,0,181.1,28.8099477887154
2005-12-17,"00_10","COTT",4.44666,0,196.8,0
2005-12-24,"00_10","COTT",3.48251,0,202.9,0.702973067760468
2005-12-31,"00_10","COTT",2.48908,0,217.3,0
2006-01-07,"00_10","COTT",0.29238,0,38.8,0
2006-01-08,"00_10","COTT",1.9244,0,208.2,10.7052080631256
2006-01-15,"00_10","COTT",1.65982,0,231.8,1.12614297866821
2006-01-22,"00_10","COTT",2.46889,0,193.7,46.8992257118225
2006-01-29,"00_10","COTT",1.66078,0,226.6,14.1066346168518
2006-02-05,"00_10","COTT",2.29591,0,240.4,12.9551922082901
2006-02-12,"00_10","COTT",1.09735,0,198.5,0
2006-02-19,"00_10","COTT",0.91834,0,222.8,6.31759583950043
2006-02-26,"00_10","COTT",0.78325,0,215.9,2.00353413820267
2006-03-05,"00_10","COTT",0.698560769230769,0,197.6,0.436457969248295
2006-03-12,"00_10","COTT",0.518476307692308,0,212.1,0
2006-03-19,"00_10","COTT",0.741978,0,194.8,20.3029665648937
2006-03-26,"00_10","COTT",0.645367692307692,0,160.4,0.0818028897047043
2006-04-02,"00_10","COTT",0.624856923076923,0,164.3,6.42058491706848
2006-04-09,"00_10","COTT",0.679858461538462,0,142.9,8.42066346108913
2006-04-16,"00_10","COTT",0.708813846153846,0,169.3,22.6559578180313
2006-04-23,"00_10","COTT",0.808846153846154,0,146.3,4.13311958312988
2006-04-30,"00_10","COTT",0.729060769230769,0,135.4,10.1095237731934
2006-05-07,"00_10","COTT",1.04734,0,121.2,8.4642259478569
2006-05-14,"00_10","COTT",1.1029,0,107.9,16.1308212652802
2006-05-21,"00_10","COTT",0.8182,0,130.1,0.36490136384964
2006-05-28,"00_10","COTT",0.92737,0,107.8,3.29187528416514
2006-06-04,"00_10","COTT",1.20715,0,90.5,26.1965916156769
2006-06-11,"00_10","COTT",1.17209,0,95.8,0.227255821228027
2006-06-18,"00_10","COTT",1.70214,0,71,25.7620048522949
2006-06-25,"00_10","COTT",1.24382,0,93.2,7.60206532478333
2006-07-02,"00_10","COTT",1.25522,0,86.3,0.348166793584824
2006-07-09,"00_10","COTT",1.17063,0,98.2,5.41383457183838
2006-07-16,"00_10","COTT",1.04237,0,87.7,14.711213350296
2006-07-23,"00_10","COTT",2.91164307692308,0,88,23.1199955791235
2006-07-30,"00_10","COTT",4.00109,0,99.6,23.279144525528
2006-08-06,"00_10","COTT",2.76014,0,87.1,3.62845546007156
2006-08-13,"00_10","COTT",2.13247,0,108.3,0.0956105664372444
2006-08-20,"00_10","COTT",1.77742,0,113,0
2006-08-27,"00_10","COTT",1.76382,0,103,21.7493290901184
2006-09-03,"00_10","COTT",1.8732,0,131,0
2006-09-10,"00_10","COTT",3.00429,0,108.2,33.0729711055756
2006-09-17,"00_10","COTT",2.51924,0,134,0.45905539393425
2006-09-24,"00_10","COTT",1.94287,0,159.5,1.56004428863525
2006-10-01,"00_10","COTT",1.83805,0,147.5,6.70204728841782
2006-10-08,"00_10","COTT",1.3147,0,174.8,0
2006-10-15,"00_10","COTT",1.01621,0,189.3,0
2006-10-22,"00_10","COTT",0.95217,0,165.6,9.81027221679688
2006-10-29,"00_10","COTT",0.795809230769231,0,165.7,3.90712308883667
2006-11-05,"00_10","COTT",0.772759230769231,0,169.5,10.4873015880585
2006-11-12,"00_10","COTT",0.735276923076923,0,167.9,0.992096659261733
2006-11-19,"00_10","COTT",1.03227230769231,0,150.4,28.6296089887619
2006-11-26,"00_10","COTT",0.526697615384615,0,229,0
2006-12-03,"00_10","COTT",0.334767,0,218.4,2.16447019577026
2006-12-10,"00_10","COTT",0.284399,4.8,209.1,0.520750463008881
2006-12-17,"00_10","COTT",0.205611,0,188.4,0.171032309532166
2006-12-24,"00_10","COTT",0.209624,0,198,0
2006-12-31,"00_10","COTT",0.231602,2.6,177.7,5.34983217716217
2007-01-07,"00_10","COTT",0.12089,17.2,26.6,8.16879844665527
2007-01-08,"00_10","COTT",0.371613,6,193.3,9.08085316419601
2007-01-15,"00_10","COTT",0.201588,10,236.3,3.50565505027771
2007-01-22,"00_10","COTT",0.190535,13.2,244.8,20.4699578285217
2007-01-29,"00_10","COTT",0.139491,4.2,220.9,3.92190599441528
2007-02-05,"00_10","COTT",0.0623927461538462,7,222.9,1.64784491062164
2007-02-12,"00_10","COTT",0.0763372,1.8,210.7,22.9216710627079
2007-02-19,"00_10","COTT",0.422375,36,202.5,23.2879731655121
2007-02-26,"00_10","COTT",0.536782230769231,85.8,210.5,56.863981962204
2007-03-05,"00_10","COTT",0.708214230769231,8.6,199.2,35.3347737789154
2007-03-12,"00_10","COTT",0.404409230769231,0,186.2,9.09048116207123
2007-03-19,"00_10","COTT",0.281776,0,185.3,15.0541698932648
2007-03-26,"00_10","COTT",0.672051692307692,0,173.4,32.3214564323425
2007-04-02,"00_10","COTT",0.36503,0,141.6,1.01101940870285
2007-04-09,"00_10","COTT",0.262025,0,170.6,0
2007-04-16,"00_10","COTT",0.22242,0,186.8,0
2007-04-23,"00_10","COTT",0.196189,0,172.2,1.4108452796936
2007-04-30,"00_10","COTT",0.350903,42.8,132.2,30.2453345656395
2007-05-07,"00_10","COTT",0.463204230769231,10.2,140,12.2386718094349
2007-05-14,"00_10","COTT",0.363989,0.2,141.4,0
2007-05-21,"00_10","COTT",0.851676,46.4,128.6,42.4337399601936
2007-05-28,"00_10","COTT",0.86471,9.2,111.5,10.4135681241751
2007-06-04,"00_10","COTT",0.970936923076923,20,99.4,19.7451701760292
2007-06-11,"00_10","COTT",0.685482307692308,0,92.6,0.613031446933746
2007-06-18,"00_10","COTT",0.780128461538462,8.6,80.4,9.38844347000122
2007-06-25,"00_10","COTT",1.217,9.2,78.2,15.9657554030418
2007-07-02,"00_10","COTT",2.73397,34.2,72.4,34.939817994833
2007-07-09,"00_10","COTT",5.14499846153846,20,79.9,49.384925365448
2007-07-16,"00_10","COTT",3.91207,45.6,80,0.645394563674927
2007-07-23,"00_10","COTT",2.51714,7.2,75.6,6.65704107284546
2007-07-30,"00_10","COTT",3.05423153846154,27,101,22.4437518119812
2007-08-06,"00_10","COTT",3.45119,7.2,82.8,8.25200280547142
2007-08-13,"00_10","COTT",3.06862,1.6,105.9,3.13265800476074
2007-08-20,"00_10","COTT",3.74067,11,90.7,1.40570223331451
2007-08-27,"00_10","COTT",3.33597,0,103.5,0
2007-09-03,"00_10","COTT",2.7101,1.6,139.3,3.49551963806152
2007-09-10,"00_10","COTT",2.2906,8.2,102.4,8.09695655107498
2007-09-17,"00_10","COTT",2.55315,11.8,119.4,16.1046404838562
2007-09-24,"00_10","COTT",2.19118,15.2,125.9,10.2472646608949
2007-10-01,"00_10","COTT",1.66979,5.8,138.6,5.02606546878815
2007-10-08,"00_10","COTT",1.36016,0.2,161.6,0
2007-10-15,"00_10","COTT",1.17128,2.6,152.9,4.04269886016846
2007-10-22,"00_10","COTT",0.94625,0,182.5,0
2007-10-29,"00_10","COTT",1.1192,0,175,15.5587482452393
2007-11-05,"00_10","COTT",1.44742,52,155.8,40.1753652095795
2007-11-12,"00_10","COTT",2.013,6.6,137.6,17.2167693972588
2007-11-19,"00_10","COTT",1.08104,10.8,214,2.27938315272331
2007-11-26,"00_10","COTT",3.14083,21.8,191.9,53.4426457881927
2007-12-03,"00_10","COTT",4.29719,55,174.2,26.7251024246216
2007-12-10,"00_10","COTT",3.62514,29.6,183.3,15.7329268157482
2007-12-17,"00_10","COTT",2.58275,14,162.4,24.4658497571945
2007-12-24,"00_10","COTT",13.4307776923077,92.6,158.1,80.4323983192444
2007-12-31,"00_10","COTT",13.862,2,194.5,3.23943519592285
2008-01-07,"00_10","COTT",0.9564,0,33.4,0
2008-01-08,"00_10","COTT",4.49013076923077,0,217.7,0
2008-01-15,"00_10","COTT",2.51495,6.4,226.7,5.73472023010254
2008-01-22,"00_10","COTT",2.60701,20.6,181.3,47.6914224624634
2008-01-29,"00_10","COTT",2.17388,39.8,198.2,5.21220618486404
2008-02-05,"00_10","COTT",2.05197230769231,83,204.5,54.4024858474731
2008-02-12,"00_10","COTT",7.80935076923077,26.6,167,39.7853893041611
2008-02-19,"00_10","COTT",3.95703153846154,20.4,170.2,13.7129046916962
2008-02-26,"00_10","COTT",2.43792,6.8,186.4,11.7552835270762
2008-03-04,"00_10","COTT",1.7785,1.4,164.7,0
2008-03-11,"00_10","COTT",1.30603,0.2,200.9,0.905419886112213
2008-03-18,"00_10","COTT",0.95656,8.2,229.3,3.53287959098816
2008-03-25,"00_10","COTT",0.79848,0.8,163.6,0
2008-04-01,"00_10","COTT",2.49142,63,124.4,65.8001461029053
2008-04-08,"00_10","COTT",1.452,12,150.7,14.2888631820679
2008-04-15,"00_10","COTT",1.1451,0.2,155,3.52060368657112
2008-04-22,"00_10","COTT",1.1151,0,142.2,0
2008-04-29,"00_10","COTT",1.00377,16,139.7,16.2176420688629
2008-05-06,"00_10","COTT",1.20014,1.6,116.7,0.9546177983284
2008-05-13,"00_10","COTT",1.03168,5.6,132.2,5.48470437526703
2008-05-20,"00_10","COTT",0.99772,9.2,116.5,8.45953464508057
2008-05-27,"00_10","COTT",0.94268,2,116.4,3.75368177890778
2008-06-03,"00_10","COTT",0.93464,12.4,120.3,3.5939245223999
2008-06-10,"00_10","COTT",1.28567,0,109.9,11.0298354998231
2008-06-17,"00_10","COTT",1.57176,48.4,103.9,20.5056180655956
2008-06-24,"00_10","COTT",1.32751,4.6,101.6,5.76768027245998
2008-07-01,"00_10","COTT",1.15844,1,100.1,1.02368628978729
2008-07-08,"00_10","COTT",1.42518,17,92.1,19.3844227790833
2008-07-15,"00_10","COTT",2.55891,56.2,77.6,31.1838735044003
2008-07-22,"00_10","COTT",2.87159,41,86.9,39.0501600205898
2008-07-29,"00_10","COTT",3.76123307692308,3.2,83.5,7.43964022397995
2008-08-05,"00_10","COTT",3.50657,0,85.9,20.8131379415281
2008-08-12,"00_10","COTT",3.81493,0,73.6,18.5239508897066
2008-08-19,"00_10","COTT",3.42327,0,84.6,4.70487970113754
2008-08-26,"00_10","COTT",3.07643,0,91.8,1.0039356648922
2008-09-02,"00_10","COTT",3.9802,0,111.3,26.2736687660217
2008-09-09,"00_10","COTT",6.09672307692308,1.4,102.8,1.35630495846272
2008-09-16,"00_10","COTT",5.44469,12,135.3,15.41450548172
2008-09-23,"00_10","COTT",7.83351538461538,16.8,136,18.8034591674805
2008-09-30,"00_10","COTT",14.2088,39,143.9,42.157901763916
2008-10-07,"00_10","COTT",7.26485384615385,18.2,157.4,12.8765467405319
2008-10-14,"00_10","COTT",5.00759384615385,5.6,151.3,6.10951137542725
2008-10-21,"00_10","COTT",4.17481230769231,15.2,169.7,14.8944435119629
2008-10-28,"00_10","COTT",2.8172,0,159.6,0
2008-11-04,"00_10","COTT",2.18499,12.4,178.6,8.7471284866333
2008-11-11,"00_10","COTT",2.50128,31.4,158.4,27.0871601104736
2008-11-18,"00_10","COTT",1.7505,4.8,200.1,4.53278207778931
2008-11-25,"00_10","COTT",2.73677,49,142.7,49.8347114175558
2008-12-02,"00_10","COTT",4.48988692307692,37.4,166.6,33.6606583595276
2008-12-09,"00_10","COTT",2.93511,1,187.4,0.874400809407234
2008-12-16,"00_10","COTT",3.82420846153846,78,165.4,48.3949911445379
2008-12-23,"00_10","COTT",3.95808,13.4,171.8,19.2662601470947
2008-12-30,"00_10","COTT",3.42449,24.4,191.5,12.4129841774702
2009-01-06,"00_10","COTT",0.80139,0,45.4,0.0972810909152031
2009-01-08,"00_10","COTT",2.04423,0,210.6,0
2009-01-15,"00_10","COTT",1.5014,10.4,203,7.84329414367676
2009-01-22,"00_10","COTT",1.02497,18,225.1,16.3780307769775
2009-01-29,"00_10","COTT",1.71875,45.6,217.3,35.6020148396492
2009-02-05,"00_10","COTT",0.764136923076923,0.4,247.5,2.83710926771164
2009-02-12,"00_10","COTT",0.536396230769231,0,232.7,0
2009-02-19,"00_10","COTT",0.727269,8.4,147.7,6.76470184326172
2009-02-26,"00_10","COTT",0.521157923076923,0.6,213.2,0
2009-03-05,"00_10","COTT",0.335207,0,198.9,0.695920765399933
2009-03-12,"00_10","COTT",0.346556,0,180,0
2009-03-19,"00_10","COTT",0.622990384615385,0,177.5,22.9043486118317
2009-03-26,"00_10","COTT",0.373336,0,216,0
2009-04-02,"00_10","COTT",0.297847,0,181.1,0.490519374608994
2009-04-09,"00_10","COTT",0.572898076923077,0,160.8,16.1982669830322
2009-04-16,"00_10","COTT",0.676743,0,159.4,34.5560461580753
2009-04-23,"00_10","COTT",0.545113615384615,44,137.5,0
2009-04-30,"00_10","COTT",1.579294,64,102.1,59.5954568386078
2009-05-07,"00_10","COTT",0.95423,0,124.3,0
2009-05-14,"00_10","COTT",0.675525384615385,0,121.4,2.39410471916199
2009-05-21,"00_10","COTT",0.687012307692308,1.2,112.1,10.0719232559204
2009-05-28,"00_10","COTT",0.682465384615385,14,119.7,4.09037107229233
2009-06-04,"00_10","COTT",0.757626923076923,6.6,99.6,5.67016200721264
2009-06-11,"00_10","COTT",1.62865,40,84.9,28.4515884518623
2009-06-18,"00_10","COTT",1.23057,1.6,79.8,0.235554523766041
2009-06-25,"00_10","COTT",1.70745,10,93.8,12.3209562301636
2009-07-02,"00_10","COTT",2.16285,29.8,99.1,34.9290147572756
2009-07-09,"00_10","COTT",5.26884923076923,50,76,26.2121003866196
2009-07-16,"00_10","COTT",3.01382,14,91.5,11.2122259736061
2009-07-23,"00_10","COTT",2.63996,1.6,99.6,1.23538239300251
2009-07-30,"00_10","COTT",3.04031,19.4,84.4,17.8630354851484
2009-08-06,"00_10","COTT",2.47253,1.6,95.6,1.80700749158859
2009-08-13,"00_10","COTT",2.22609,3.4,101.8,10.2231500148773
2009-08-20,"00_10","COTT",2.34673,12,108.4,8.52217543125153
2009-08-27,"00_10","COTT",4.43550230769231,49.4,100.2,43.4486149549484
2009-09-03,"00_10","COTT",5.46178615384615,22.6,108.5,25.6411070823669
2009-09-10,"00_10","COTT",6.35825,52.4,109,34.4107227325439
2009-09-17,"00_10","COTT",6.16539923076923,0,141.9,0
2009-09-24,"00_10","COTT",5.02428,23.2,142.3,47.2807170152664
2009-10-01,"00_10","COTT",8.76790769230769,50.6,105.4,35.5539412181824
2009-10-08,"00_10","COTT",8.7512,0,110.4,29.204568862915
2009-10-15,"00_10","COTT",8.6982,0,108.1,25.1604599952698
2009-10-22,"00_10","COTT",10.3638,0,140.5,13.3298010230064
2009-10-29,"00_10","COTT",6.63509230769231,0,156.2,16.7579479217529
2009-11-05,"00_10","COTT",9.29092307692308,0,200.7,21.4515237212181
2009-11-12,"00_10","COTT",5.68283461538462,0,193.1,0
2009-11-19,"00_10","COTT",3.50015,0,224.3,0.617969453334808
2009-11-26,"00_10","COTT",2.43409,0,214,1.16157886385918
2009-12-03,"00_10","COTT",2.19507,0,172.8,18.0421339124441
2009-12-10,"00_10","COTT",1.44458,0,207.1,4.36549949645996
2009-12-17,"00_10","COTT",1.06862,0,206.1,1.36350727081299
2009-12-24,"00_10","COTT",0.748881538461538,5,227.5,5.43124914169312
2009-12-31,"00_10","COTT",2.56116076923077,0,188.8,70.865535736084
2010-01-07,"00_10","COTT",0.20292,90,29.1,0
2010-01-08,"00_10","COTT",1.10703,2.6,211.1,5.33685350418091
2010-01-15,"00_10","COTT",0.629179538461538,0,210.9,0
2010-01-22,"00_10","COTT",0.511223538461538,0,165.4,0.441028237342834
2010-01-29,"00_10","COTT",0.297456,0,241.8,0
2010-02-05,"00_10","COTT",0.225592,3,211.2,1.24976527690887
2010-02-12,"00_10","COTT",2.75727,24.2,202.9,62.7407255172729
2010-02-19,"00_10","COTT",3.68648,106.3,173.5,76.3255301117897
2010-02-26,"00_10","COTT",1.5057,1.6,193.6,0.194331213831902
2010-03-05,"00_10","COTT",0.92156,6,174.6,3.07513928413391
2010-03-12,"00_10","COTT",15.2054,101,161.8,86.4794676303864
2010-03-19,"00_10","COTT",5.78053307692308,0,170.7,0
2010-03-26,"00_10","COTT",2.86696,0,186.1,0
2010-04-02,"00_10","COTT",2.16596,24.5,174.4,18.9628229141235
2010-04-09,"00_10","COTT",1.86257,17,146.8,5.09032583236694
2010-04-16,"00_10","COTT",1.62599,7.8,145.3,3.51104784011841
2010-04-23,"00_10","COTT",1.27448,0.4,169.3,0.663482129573822
2010-04-30,"00_10","COTT",1.76041,29.2,128.4,28.4761514663696
2010-05-07,"00_10","COTT",1.58965,23.1,133.2,22.6481114774942
2010-05-14,"00_10","COTT",1.44722,0,121.7,0
2010-05-21,"00_10","COTT",1.15961,0,114.8,0
2010-05-28,"00_10","COTT",1.22041,13.3,105.5,7.23474723100662
2010-06-04,"00_10","COTT",4.17265076923077,51.2,105.8,57.0899429321289
2010-06-11,"00_10","COTT",2.43334,5.8,89.8,1.51260101795197
2010-06-18,"00_10","COTT",2.03501,12,91,15.8312063217163
2010-06-25,"00_10","COTT",4.79401,33.1,96.3,17.5020030736923
2010-07-02,"00_10","COTT",4.9081,0,77.5,18.2361937761307
2010-07-09,"00_10","COTT",3.88617,14,81.7,12.2306468486786
2010-07-16,"00_10","COTT",7.15433,73,90.5,62.3099188804626
2010-07-23,"00_10","COTT",10.1062,0,82.6,0.978050902485847
2010-07-30,"00_10","COTT",5.88689,15.4,101.5,8.4467481970787
2010-08-06,"00_10","COTT",7.09702615384615,26.4,85.5,1.26411119103432
2010-08-13,"00_10","COTT",9.95442307692308,60,85.5,41.3071641921997
2010-08-20,"00_10","COTT",13.976,41.8,92.3,42.1989148855209
2010-08-27,"00_10","COTT",16.4385,30.7,78.6,19.4638067185879
2010-09-03,"00_10","COTT",10.9327,15.6,103.6,9.21196810901165
2010-09-10,"00_10","COTT",38.6300153846154,0,97.7,82.6851890087128
2010-09-17,"00_10","COTT",22.5098,102.4,109.5,25.4853233397007
2010-09-24,"00_10","COTT",12.3183,21,121.5,0
2010-10-01,"00_10","COTT",7.81986923076923,0,124.2,0
2010-10-08,"00_10","COTT",6.64911538461538,15.6,136.3,15.9477682113647
2010-10-15,"00_10","COTT",6.82455769230769,72.7,136.5,59.5510387420654
2010-10-22,"00_10","COTT",40.1357692307692,90.4,122.9,69.7089506983757
2010-10-29,"00_10","COTT",14.5794,2.2,142.8,4.94461902976036
2010-11-05,"00_10","COTT",17.7832,65.4,115.8,71.1924736499786
2010-11-12,"00_10","COTT",15.7942,20.2,152,20.3150461763144
2010-11-19,"00_10","COTT",18.3132,26.8,168.2,38.6060037612915
2010-11-26,"00_10","COTT",11.9247,0,177.9,0.160407602787018
2010-12-03,"00_10","COTT",21.8639923076923,121.4,150.5,101.762802124023
2010-12-10,"00_10","COTT",49.2262769230769,176.4,181.3,118.392689228058
2010-12-17,"00_10","COTT",31.7098,0,172.8,6.21059918403625
2010-12-24,"00_10","COTT",15.6908,34.6,155.4,26.5073136687279
2010-12-31,"00_10","COTT",9.3183,7,186.5,8.66736164689064
2011-01-07,NA,"COTT",0.991576923076923,0,33.9,0
1970-01-08,"70_80","RUTH",17.0464285714286,78.4,141.5,45.2884818911552
1970-01-15,"70_80","RUTH",8.44488571428571,2.8,178.1,9.31379537284374
1970-01-22,"70_80","RUTH",6.92152142857143,4.4,190.4,4.5258500315249
1970-01-29,"70_80","RUTH",10.6631642857143,16.5,190.5,18.5851680040359
1970-02-05,"70_80","RUTH",10.2992857142857,1.8,191.1,3.52992159128189
1970-02-12,"70_80","RUTH",9.52519285714286,21.6,224.8,31.5304322242737
1970-02-19,"70_80","RUTH",16.9280142857143,8.1,183,24.2345482259989
1970-02-26,"70_80","RUTH",9.13402142857143,1.8,178.2,6.14366674423218
1970-03-05,"70_80","RUTH",8.33102142857143,31.5,161.4,3.66243852581829
1970-03-12,"70_80","RUTH",12.3969571428571,29.7,172,55.135523557663
1970-03-19,"70_80","RUTH",7.72252142857143,0,163.4,3.19170817732811
1970-03-26,"70_80","RUTH",7.74533571428571,46.7,137.1,48.2583593726158
1970-04-02,"70_80","RUTH",6.88637857142857,15.7,146.2,12.7198945879936
1970-04-09,"70_80","RUTH",5.74785714285714,6.9,150.6,5.0094575881958
1970-04-16,"70_80","RUTH",5.17191,4.3,160.7,7.7993788421154
1970-04-23,"70_80","RUTH",4.39774,0,168.1,0
1970-04-30,"70_80","RUTH",5.46948571428571,28.2,120.1,34.3568290993571
1970-05-07,"70_80","RUTH",4.76437642857143,4.6,106.9,4.78236854076385
1970-05-14,"70_80","RUTH",5.16242714285714,0,105.7,10.830665230751
1970-05-21,"70_80","RUTH",4.73857928571429,2.5,92.1,9.38710331916809
1970-05-28,"70_80","RUTH",4.20484142857143,0,99.1,0.983757972717285
1970-06-04,"70_80","RUTH",19.8550357142857,72,94.8,68.4249818325043
1970-06-11,"70_80","RUTH",10.5058285714286,3.1,84.8,8.36692814528942
1970-06-18,"70_80","RUTH",7.77077857142857,7.3,79.5,16.7645317614079
1970-06-25,"70_80","RUTH",7.2272,0,90.4,0.684602797031403
1970-07-02,"70_80","RUTH",5.60652857142857,0,92.7,0
1970-07-09,"70_80","RUTH",4.87942428571429,0,84.9,0
1970-07-16,"70_80","RUTH",4.51765,0,69.2,0
1970-07-23,"70_80","RUTH",4.15103714285714,0,83.3,0
1970-07-30,"70_80","RUTH",3.72783071428571,0,99.2,0
1970-08-06,"70_80","RUTH",3.73508285714286,1,85.2,3.60606119036674
1970-08-13,"70_80","RUTH",3.99251357142857,6.3,85.3,7.52720785140991
1970-08-20,"70_80","RUTH",4.48331,11.2,74.9,29.6843163669109
1970-08-27,"70_80","RUTH",8.68487857142857,27.5,97.4,21.025905855
1970-09-03,"70_80","RUTH",6.60527857142857,5.3,81.2,6.38903343677521
1970-09-10,"70_80","RUTH",4.63331071428571,0,112.1,0.684917867183685
1970-09-17,"70_80","RUTH",4.26322285714286,3.8,91,9.55408579111099
1970-09-24,"70_80","RUTH",3.92369142857143,12,97.2,10.2103962898254
1970-10-01,"70_80","RUTH",12.9375285714286,60.3,89.9,40.8342455551028
1970-10-08,"70_80","RUTH",8.2691,0,175.1,0
1970-10-15,"70_80","RUTH",5.33451071428571,22.9,126,10.9735923297703
1970-10-22,"70_80","RUTH",4.10892428571429,7.6,145.3,14.7108564972878
1970-10-29,"70_80","RUTH",3.434195,1.6,130.8,1.54688322544098
1970-11-05,"70_80","RUTH",2.93824785714286,1,123.5,5.25810122489929
1970-11-12,"70_80","RUTH",7.74968785714286,61.3,156.7,59.809475004673
1970-11-19,"70_80","RUTH",8.21747142857143,38.9,140,30.0117481350899
1970-11-26,"70_80","RUTH",6.71481214285714,15.2,149.2,11.1736632436514
1970-12-03,"70_80","RUTH",6.41858642857143,28.5,186.3,14.0073223002255
1970-12-10,"70_80","RUTH",7.73954785714286,87.8,163,69.2882928848267
1970-12-17,"70_80","RUTH",85.3319928571429,184.2,178.7,105.889871239662
1970-12-24,"70_80","RUTH",12.8290642857143,3.1,199.9,6.36673921346664
1970-12-31,"70_80","RUTH",9.18915714285714,33.6,165.3,25.5588819980621
1971-01-07,"70_80","RUTH",1.24878571428571,1.8,21.3,3.15718674659729
1971-01-08,"70_80","RUTH",8.17498571428571,40.4,179.6,19.4776563644409
1971-01-15,"70_80","RUTH",6.25942142857143,3,223.8,3.32203328609467
1971-01-22,"70_80","RUTH",7.80917142857143,10.7,173,25.0837299823761
1971-01-29,"70_80","RUTH",28.7953428571429,77.9,198.1,43.9983355998993
1971-02-05,"70_80","RUTH",85.8372142857143,132.8,169.2,76.6259329319
1971-02-12,"70_80","RUTH",406.125714285714,615.5,175.8,331.367557168007
1971-02-19,"70_80","RUTH",62.1516714285714,1.8,183.4,2.83686721324921
1971-02-26,"70_80","RUTH",40.2374071428571,6.6,174.3,10.603828266263
1971-03-05,"70_80","RUTH",43.2278642857143,21.9,168.6,36.4783548116684
1971-03-12,"70_80","RUTH",35.0876571428571,3.6,158.3,6.3333075940609
1971-03-19,"70_80","RUTH",25.78875,39.4,178.3,16.1206742376089
1971-03-26,"70_80","RUTH",20.8736285714286,0,174.3,13.0606501773
1971-04-02,"70_80","RUTH",17.8453071428571,6.9,151.4,6.57638961076736
1971-04-09,"70_80","RUTH",14.8907357142857,0,173.6,0
